,Unnamed: 0,Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
1609,1609,8610,"**Путину доложили об **[**атаках беспилотников**](https://t.me/ukrinformator/30005)** в Саратовской и Рязанской областях, — Песков

**Могут мстить, ведь погорело немало российских птичек.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Pestkov reported to Putin about **drone attacks in Saratov and Ryazan regions**.

**They might be retaliating, as many Russian birds have been burned.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1610,1610,8611,"**Некоторые СМИ сообщают, что на сегодня около 15:00 россияне подготовили массированный ракетный удар по Украине

**Официальной информации нет (!), но берём во внимание.

К слову, бомбардировщики Ту-95, которые [взлетели на России](https://t.me/ukrinformator/30007?single), **до сих пор находятся в воздухе. **Поэтому в любом случае не игнорируйте тревоги.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Some media report that around 15:00 local time, Russians have prepared a massive rocket strike on Ukraine.

There is no official information yet (!), but we should take this into account.

By the way, the Tu-95 bombers that [took off from Russia](https://t.me/ukrinformator/30007?single) are still in the air. Therefore, you should not ignore the warnings.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1611,1611,8612,"**""Вспомним борьбу с терроризмом 90-х"": пропагандисты так озверели от страха после ""вечеринки"" на аэродромах, что начали угрожать украинским бежанцам в РФ

**К слову, их там около 3 млн человек, только тех, которых вывезли, или они попали туда вынужденно. А говорят о ""чистках"" не безымянные зады на диванах, а известные ""флагманы"" информации на России. 

Все что нужно знать о ""братьях"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**""Remember the fight against terrorism in the 90s"": Propagandists have become so terrified after their ""party"" at the airfields that they are threatening Ukrainian refugees in Russia.

**By the way, there are about 3 million people there, either those who were brought there or those who ended up there involuntarily. They talk about ""cleansings"" not of anonymous figures on couches, but of known ""flagbearers"" of information in Russia.

All you need to know about the ""brothers.""

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1612,1612,8613,"**Троллинг россиян от Воздушных сил ВСУ подъехал😏

**Так кто же всё-таки [это](https://t.me/ukrinformator/29994?single) сделал?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Ukrainian Air Forces have stepped up their trolling of Russians. 😏

**So, who exactly did this?**

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1613,1613,8614,"**Президент Зеленский стал человеком года по версии **[**Financial Times

**](https://www.ft.com/content/9599247f-c3cb-4d3c-a0b6-771f0aac8699)""Президент Украины стал флагманом демократического мира в глобальной борьбе с авторитаризмом, которая может определить ход этого века"", — пишет издание.

Тем временем, угадайте, кто стал х*йлом года?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**President Zelensky was named Person of the Year by Financial Times.**

""The President of Ukraine has become a flagbearer for democratic values in the global struggle against authoritarianism, which could determine the course of this century,"" the publication writes.

By the way, guess who was named Shit of the Year?

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1614,1614,8615,"**❗️Оккупанты подняли в воздух 14 бомбардировщиков Ту-95

**Часть из них взлетела с военного аэродрома Энгельс под Саратовом.

Может быть тревога по Украине.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Occupiers lifted 14 Tu-95 bombers into the air.

Part of them took off from the military airbase of Engels near Saratov.

There might be a state of alert in Ukraine.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1615,1615,8616,"**Важно понимать, что расстояние от Украины до российских аэродромов под **[**Рязанью**](https://t.me/ukrinformator/29996)** и **[**Саратовом**](https://t.me/ukrinformator/29994)** составляет 690-860 км

**А это значит, что до Москвы ""бавовна"" тоже дотянется😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","It's important to understand that the distance from Ukraine to Russian airfields near **Ryazan** ([link](https://t.me/ukrinformator/29996)) and **Saratov** ([link](https://t.me/ukrinformator/29994)) is 690-860 km.

This means that Moscow is also within range of potential attacks 😏

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1616,1616,8617,"**Укроборонпром проводит новые испытания беспилотника, и в то же время на российских аэродромах **[**взрываются**](https://t.me/ukrinformator/29994)** бомбардировщики**

Совпадение?😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**UCROBORONPRO conducted new tests on an unmanned aircraft, while at Russian airfields, bombers are exploding.**

Is this a coincidence? 😏

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1617,1617,8618,"**Тумсо Абдурахмана, главного критика Кадырова, убили в Швеции, – СМИ

**Блогера, который критиковал лидера Чечни Рамзана Кадырова, который несколько дней не выходил на связь — застрелили в ночь на 2 декабря в Швеции.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Tumasmo Abdurahmana, the main critic of Kadryev, was killed in Sweden, according to the media.

**The blogger who criticized Chechen leader Ramzan Kadryev, who had been out of contact for several days, was shot dead in Sweden early on December 2nd.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1618,1618,8619,"**На России истерика, не нравится им бавовна на аэродромах**🤔

Очень жаль, красиво.

**UPD: **власти Саратовской области на случай отреагировали. Губернатор заявил, что ничего не происходит, ""хлопки и вспышки"".🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**There's a fit in Russia; they don't like Babovna at the airports.**🤔

Very sad, it sounds beautiful.

**UPDATE:** The authorities of Saratov region reacted to the situation. The governor stated that nothing is happening, just ""pops and flashes.""🤡

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
1619,1619,8620,"**⚡️Еще одно ЧП на российском аэродроме

**На стоянке авиационной техники под Рязанью **произошел взрыв, погибли три человека, пять - пострадали,** — пишут росСМИ со ссылкой на экстренные службы.

В чатах люди пишут о семи пострадавших самолётах в Рязани и ещё прилётах в Шайковке Калужской области. Города находятся в 700-900 км от украинской границы😏.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Another Incident at a Russian Airfield

An explosion occurred at an aviation facility near Ryazan, resulting in three deaths and five injuries, according to Russian media citing emergency services.

People in chats are reporting seven damaged aircraft in Ryazan and additional landings in Shaykovka, Kaluga Region. The cities are about 700-900 km from the Ukrainian border 😏.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
